panel,arm,opponent,seed,seat,baseline_margin,candidate_margin,transition,delta_points,delta_margin,delta_self_cash,delta_opp_cash,first_action_change,first_field_change,first_shop_change,first_difference,metric_mismatches,full_trajectory_identical,own_action_changed_decisions,own_field_changed_decisions,own_market_changed_decisions,opponent_action_changed_decisions,observations_changed_decisions
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609242,0,0.0,349.0,T->W,0.5,349.0,13.0,-336.0,529.0,534.0,,"[{""step"": 529, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 16], [""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""FERTILIZER"", 16], [""SELL"", ""WOOL"", 12], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 46, ""CARROT"": 37, ""TOMATO"": 80, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 7, ""WOOL"": 24, ""FERTILIZER"": 9}, ""shed"": {""WHEAT"": 40, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 12, ""FERTILIZER"": 17, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,8,34,27,189
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609242,1,0.0,349.0,T->W,0.5,349.0,13.0,-336.0,529.0,534.0,,"[{""step"": 529, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 16], [""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""FERTILIZER"", 16], [""SELL"", ""WOOL"", 12], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 46, ""CARROT"": 37, ""TOMATO"": 80, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 7, ""WOOL"": 24, ""FERTILIZER"": 9}, ""shed"": {""WHEAT"": 40, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 12, ""FERTILIZER"": 17, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,8,34,27,189
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609243,0,0.0,-1210.0,T->L,-0.5,-1210.0,-505.0,705.0,552.0,582.0,,"[{""step"": 552, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 17], [""SELL"", ""FERTILIZER"", 3], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 16], [""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 41, ""TOMATO"": 76, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 19, ""WOOL"": 183, ""FERTILIZER"": 4}, ""shed"": {""WHEAT"": 30, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 16, ""FERTILIZER"": 20, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,29,4,25,24,166
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609243,1,0.0,-1210.0,T->L,-0.5,-1210.0,-505.0,705.0,552.0,582.0,,"[{""step"": 552, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 17], [""SELL"", ""FERTILIZER"", 3], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 16], [""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 41, ""TOMATO"": 76, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 19, ""WOOL"": 183, ""FERTILIZER"": 4}, ""shed"": {""WHEAT"": 30, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 16, ""FERTILIZER"": 20, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,29,4,25,24,166
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609244,0,0.0,1.0,T->W,0.5,1.0,-4.0,-5.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 47, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,0,20,4,333
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609244,1,0.0,1.0,T->W,0.5,1.0,-4.0,-5.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 47, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,0,20,4,333
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609241,0,123.0,1749.0,W->W,0.0,1626.0,-611.0,-2237.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,73,8,67,37,309
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609241,1,123.0,1749.0,W->W,0.0,1626.0,-611.0,-2237.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,73,8,67,37,309
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609242,0,178.0,-27.0,W->L,-1.0,-205.0,-260.0,-55.0,529.0,534.0,,"[{""step"": 529, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 16], [""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""FERTILIZER"", 16], [""SELL"", ""WOOL"", 12], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 46, ""CARROT"": 37, ""TOMATO"": 80, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 7, ""WOOL"": 24, ""FERTILIZER"": 9}, ""shed"": {""WHEAT"": 40, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 12, ""FERTILIZER"": 17, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,8,34,29,189
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609242,1,178.0,-27.0,W->L,-1.0,-205.0,-260.0,-55.0,529.0,534.0,,"[{""step"": 529, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 16], [""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""FERTILIZER"", 16], [""SELL"", ""WOOL"", 12], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 46, ""CARROT"": 37, ""TOMATO"": 80, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 7, ""WOOL"": 24, ""FERTILIZER"": 9}, ""shed"": {""WHEAT"": 40, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 12, ""FERTILIZER"": 17, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,8,34,29,189
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609243,0,-374.0,-911.0,L->L,0.0,-537.0,-282.0,255.0,552.0,582.0,,"[{""step"": 552, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""SELL"", ""FERTILIZER"", 3], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 16], [""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 45, ""CARROT"": 41, ""TOMATO"": 76, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 19, ""WOOL"": 183, ""FERTILIZER"": 4}, ""shed"": {""WHEAT"": 30, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 16, ""FERTILIZER"": 20, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,36,4,32,26,166
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609243,1,-374.0,-911.0,L->L,0.0,-537.0,-282.0,255.0,552.0,582.0,,"[{""step"": 552, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""SELL"", ""FERTILIZER"", 3], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 16], [""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 45, ""CARROT"": 41, ""TOMATO"": 76, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 19, ""WOOL"": 183, ""FERTILIZER"": 4}, ""shed"": {""WHEAT"": 30, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 16, ""FERTILIZER"": 20, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,36,4,32,26,166
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609244,0,829.0,836.0,W->W,0.0,7.0,-5.0,-12.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 47, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,14,0,14,0,333
track_b/conditional_wool_kagsim,wool_gate_open_control,metav4,532609244,1,829.0,836.0,W->W,0.0,7.0,-5.0,-12.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 47, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,14,0,14,0,333
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609241,0,166.0,1768.0,W->W,0.0,1602.0,-667.0,-2269.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,75,9,69,46,309
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609241,1,166.0,1768.0,W->W,0.0,1602.0,-667.0,-2269.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,75,9,69,46,309
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609242,0,8.0,357.0,W->W,0.0,349.0,13.0,-336.0,529.0,534.0,,"[{""step"": 529, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 16], [""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""FERTILIZER"", 16], [""SELL"", ""WOOL"", 12], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 46, ""CARROT"": 37, ""TOMATO"": 80, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 7, ""WOOL"": 24, ""FERTILIZER"": 9}, ""shed"": {""WHEAT"": 40, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 12, ""FERTILIZER"": 17, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,8,34,27,189
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609242,1,8.0,357.0,W->W,0.0,349.0,13.0,-336.0,529.0,534.0,,"[{""step"": 529, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 16], [""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""SELL"", ""FERTILIZER"", 16], [""SELL"", ""WOOL"", 12], [""SELL"", ""WHEAT"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""WHEAT"", 6], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 46, ""CARROT"": 37, ""TOMATO"": 80, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 7, ""WOOL"": 24, ""FERTILIZER"": 9}, ""shed"": {""WHEAT"": 40, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 12, ""FERTILIZER"": 17, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,8,34,27,189
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609243,0,8.0,-1202.0,W->L,-1.0,-1210.0,-505.0,705.0,552.0,582.0,,"[{""step"": 552, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 17], [""SELL"", ""FERTILIZER"", 3], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 16], [""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 41, ""TOMATO"": 76, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 19, ""WOOL"": 183, ""FERTILIZER"": 4}, ""shed"": {""WHEAT"": 30, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 16, ""FERTILIZER"": 20, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,29,4,25,24,166
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609243,1,8.0,-1202.0,W->L,-1.0,-1210.0,-505.0,705.0,552.0,582.0,,"[{""step"": 552, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 17], [""SELL"", ""FERTILIZER"", 3], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 16], [""SELL"", ""FERTILIZER"", 17], [""SELL"", ""WHEAT"", 6], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 41, ""TOMATO"": 76, ""STRAWBERRY"": 11, ""MELON"": 104, ""EGG"": 59, ""MILK"": 19, ""WOOL"": 183, ""FERTILIZER"": 4}, ""shed"": {""WHEAT"": 30, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 16, ""FERTILIZER"": 20, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,29,4,25,24,166
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609244,0,337.0,338.0,W->W,0.0,1.0,-5.0,-6.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 47, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,0,20,4,333
track_b/conditional_wool_kagsim,wool_gate_open_control,order_book,532609244,1,337.0,338.0,W->W,0.0,1.0,-5.0,-6.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 47, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,0,20,4,333
track_b/conditional_wool_kagsim,wool_gate_open_control,v57,532609241,0,-49.0,1590.0,L->W,1.0,1639.0,-625.0,-2264.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,74,9,68,38,309
